close_time,lower_bound,upper_bound,residual,real_price,predicted_price
2024-10-19,64801.711876599635,72257.21432971649,-49.999999999956344,68378.0,68427.99999999996
2024-10-20,64760.45825017395,72197.61889173232,653.9899999999907,69031.98999999999,68378.0
2024-10-21,65385.15084248693,72882.23062817431,-1654.4899999999907,67377.5,69031.98999999999
2024-10-22,63819.45236705291,71133.91509754877,48.499999999970896,67425.99999999997,67377.5
2024-10-23,63871.265441229196,71178.57215750981,-757.3499999999476,66668.65000000002,67425.99999999997
2024-10-24,63158.64873033603,70373.71733204361,1529.6300000000338,68198.28000000006,66668.65000000002
2024-10-25,64609.66525626912,71986.21717835192,-1499.9500000000553,66698.33,68198.28000000006
2024-10-26,63190.657411058106,70400.71122935337,394.429999999993,67092.76,66698.33
2024-10-27,63569.82200013961,70810.93359688364,928.940000000046,68021.70000000004,67092.76
2024-10-28,64454.35613605986,71786.48501464735,1940.5099999999802,69962.21000000002,68021.70000000004
2024-10-29,66292.82082477026,73834.70437956079,2774.2099999999336,72736.41999999995,69962.21000000002
2024-10-30,68915.36486781672,76769.33590301692,-391.68000000000757,72344.73999999995,72736.41999999995
2024-10-31,68550.15878228185,76349.3695512834,-2052.729999999923,70292.01000000002,72344.73999999995
2024-11-01,66604.54863395456,74183.62215761989,-796.0000000000146,69496.01000000001,70292.01000000002
2024-11-02,65855.09693471115,73338.21724851865,-121.26999999998952,69374.74000000002,69496.01000000001
2024-11-03,65745.95449542839,73203.81287341812,-598.7499999999854,68775.99000000003,69374.74000000002
2024-11-04,65183.699718550415,72566.25231313727,-925.9800000000978,67850.00999999994,68775.99000000003
2024-11-05,64310.27712904978,71584.5750090941,1522.0000000000437,69372.00999999998,67850.00999999994
2024-11-06,65754.83863672405,73188.16183288956,6199.980000000069,75571.99000000005,69372.00999999998
2024-11-07,71577.44569740686,79789.45905256034,285.90000000000873,75857.89000000006,75571.99000000005
2024-11-08,71854.35042112196,80084.49650615125,651.889999999883,76509.77999999994,75857.89000000006
2024-11-09,72477.55420009824,80766.33518133337,167.68000000008033,76677.46000000002,76509.77999999994
2024-11-10,72642.65133522698,80936.37503564604,3692.5499999999156,80370.00999999994,76677.46000000002
2024-11-11,76128.40343581754,84847.94394572901,8277.980000000127,88647.99000000006,80370.00999999994
2024-11-12,83886.7818953699,93679.43260526788,-695.9800000000978,87952.00999999997,88647.99000000006
2024-11-13,83234.91048304382,92936.43758547613,2423.1900000000605,90375.20000000003,87952.00999999997
2024-11-14,85528.61647192505,95496.42110393617,-3049.6100000000297,87325.59,90375.20000000003
2024-11-15,82639.06272465116,92277.89398164775,3706.479999999967,91032.06999999996,87325.59
2024-11-16,86137.84714036445,96204.3752379975,-445.1499999999505,90586.92000000001,91032.06999999996
2024-11-17,85723.81260300807,95725.9112247937,-730.9300000000367,89855.98999999998,90586.92000000001
2024-11-18,85038.81816854306,94946.03891222477,608.0900000000256,90464.08,89855.98999999998
2024-11-19,85621.2287754728,95580.84936747287,1846.709999999919,92310.78999999992,90464.08
2024-11-20,87372.70552104332,97527.96253255283,1975.7700000000768,94286.56,92310.78999999992
2024-11-21,89246.01891277556,99611.78666492879,4030.560000000085,98317.12000000008,94286.56
2024-11-22,93051.44257378,103880.77624299152,574.8799999999756,98892.00000000006,98317.12000000008
2024-11-23,93603.10259368406,104479.73831008354,-1219.6000000000058,97672.40000000005,98892.00000000006
2024-11-24,92455.00070113082,103184.22637406705,227.63999999989755,97900.03999999995,97672.40000000005
2024-11-25,92678.18179849343,103416.11850824414,-4890.029999999897,93010.01000000005,97900.03999999995
2024-11-26,88031.74447678745,98269.80041820256,-1044.8500000000204,91965.16000000003,93010.01000000005
2024-11-27,87048.90224812507,97159.07306582689,3897.9499999999534,95863.10999999999,91965.16000000003
2024-11-28,90729.53032014606,101287.15343775522,-219.129999999961,95643.98000000003,95863.10999999999
2024-11-29,90529.59686559277,101047.2953262113,1816.0199999999313,97459.99999999996,95643.98000000003
2024-11-30,92252.67663540905,102961.25756370988,-1052.0100000000384,96407.98999999992,97459.99999999996
2024-12-01,91263.2313110076,101842.77284864272,777.1900000001042,97185.18000000002,96407.98999999992
2024-12-02,92005.88434857059,102656.03421461099,-1344.5600000000559,95840.61999999997,97185.18000000002
2024-12-03,90738.54941098343,101229.57113167764,9.069999999992433,95849.68999999996,95840.61999999997
2024-12-04,90754.51748507505,101230.91750894887,2737.6300000000047,98587.31999999996,95849.68999999996
2024-12-05,93346.46518084033,104122.41798286482,-1641.6899999999587,96945.63,98587.31999999996
2024-12-06,91796.76833304708,102383.2902482846,2795.2099999999627,99740.83999999997,96945.63
2024-12-07,94443.1950853365,105335.64811013243,91.15000000000873,99831.98999999998,99740.83999999997
