close_time,lower_bound,upper_bound,residual,real_price,predicted_price
2024-10-19,2477.210801598059,2818.113946700253,6.029999999998836,2648.2,2642.170000000001
2024-10-20,2483.137482685323,2824.234779145622,98.70999999999913,2746.909999999999,2648.2
2024-10-21,2575.6268831889743,2929.583705368701,-80.20999999999822,2666.7000000000007,2746.909999999999
2024-10-22,2500.4692343788797,2843.9817583944237,-43.88999999999987,2622.810000000001,2666.7000000000007
2024-10-23,2459.5150994320597,2796.946559786725,-98.19999999999982,2524.610000000001,2622.810000000001
2024-10-24,2367.3384941442587,2692.329663825258,11.209999999998217,2535.8199999999993,2524.610000000001
2024-10-25,2378.103344187503,2703.9964802694417,-95.19999999999936,2440.62,2535.8199999999993
2024-10-26,2288.7344614666536,2602.5850026232006,41.89000000000078,2482.5100000000007,2440.62
2024-10-27,2328.200430034704,2647.0469726732845,25.2899999999986,2507.7999999999993,2482.5100000000007
2024-10-28,2352.1466804049037,2673.7536788808525,59.680000000001655,2567.480000000001,2507.7999999999993
2024-10-29,2408.2459195319766,2737.242694749836,71.32000000000016,2638.800000000001,2567.480000000001
2024-10-30,2475.220801450367,2813.1896095571947,20.38999999999851,2659.1899999999996,2638.800000000001
2024-10-31,2494.595849259631,2834.6441200881013,-140.58000000000038,2518.609999999999,2659.1899999999996
2024-11-01,2362.2772137025386,2685.288710107655,-7.119999999998527,2511.4900000000007,2518.609999999999
2024-11-02,2355.845046732813,2677.4180368304055,-17.260000000001128,2494.2299999999996,2511.4900000000007
2024-11-03,2339.8884473729945,2658.7520870426765,-36.49999999999909,2457.7300000000005,2494.2299999999996
2024-11-04,2305.8383239008185,2619.627183002714,-59.52000000000044,2398.21,2457.7300000000005
2024-11-05,2250.0977239152726,2556.0717398941597,24.340000000000146,2422.55,2398.21
2024-11-06,2273.1466651701726,2581.7729196372175,299.3199999999997,2721.87,2422.55
2024-11-07,2550.9267525469745,2904.268532800051,173.60000000000127,2895.470000000001,2721.87
2024-11-08,2712.9214540192643,3090.3019726130537,66.27999999999884,2961.75,2895.470000000001
2024-11-09,2775.1782368630916,3160.864749507171,164.46000000000276,3126.2100000000028,2961.75
2024-11-10,2928.777420995078,3336.95175810919,56.999999999995,3183.2099999999978,3126.2100000000028
2024-11-11,2982.395720438185,3397.5457497676507,188.38000000000147,3371.5899999999992,3183.2099999999978
