close_time,lower_bound,upper_bound,residual,real_price,predicted_price
2018-10-20,182.9509886710806,229.70632902976485,2.909999999999883,207.90999999999994,205.00000000000006
2018-10-21,185.58206049631463,232.92428149787887,-0.4199999999998738,207.49000000000007,207.90999999999994
2018-10-22,185.24306550124467,232.40870033923485,-0.8200000000001353,206.66999999999993,207.49000000000007
2018-10-23,184.5464473821666,231.44573903148154,-0.8200000000000216,205.8499999999999,206.66999999999993
2018-10-24,183.84936885780587,230.48337213914152,-0.49999999999994316,205.34999999999997,205.8499999999999
2018-10-25,183.43779886849603,229.8796799793159,-1.419999999999959,203.93,205.34999999999997
2018-10-26,182.20345772685906,228.2472869551339,0.9900000000000375,204.92000000000004,203.93
2018-10-27,183.1223916489097,229.31224314997652,-0.47000000000014097,204.4499999999999,204.92000000000004
2018-10-28,182.73672250606904,228.7433085520712,0.5400000000000489,204.98999999999995,204.4499999999999
2018-10-29,183.25362338500702,229.30460704570137,-8.029999999999916,196.96000000000004,204.98999999999995
2018-10-30,176.0918821931154,220.30113550297838,0.3099999999998886,197.26999999999992,196.96000000000004
2018-10-31,176.40176650969207,220.60693421605748,1.4600000000000932,198.73000000000002,197.26999999999992
2018-11-01,177.73957742831902,222.1993180777504,1.2299999999999898,199.96,198.73000000000002
2018-11-02,178.87214433425237,223.53397589556062,2.389999999999958,202.34999999999997,199.96
2018-11-03,181.04176099634316,226.16617444870658,-2.039999999999935,200.31000000000003,202.34999999999997
2018-11-04,179.24815157318105,223.84663801466692,11.799999999999955,212.10999999999999,200.31000000000003
2018-11-05,189.80676016035093,237.0339816242128,-1.4499999999999886,210.66,212.10999999999999
2018-11-06,188.54276777864393,235.37172028842264,10.079999999999927,220.73999999999992,210.66
2018-11-07,197.57574445048627,246.62008859195285,-1.6699999999998738,219.07000000000005,220.73999999999992
2018-11-08,196.1154582124361,244.7112804744566,-6.279999999999973,212.79000000000008,219.07000000000005
2018-11-09,190.5184141995559,237.66513221431998,-2.020000000000124,210.76999999999995,212.79000000000008
2018-11-10,188.74235660688723,235.36843397863427,2.4800000000000466,213.25,210.76999999999995
2018-11-11,190.99542342905045,238.09765534456864,-0.7100000000000364,212.53999999999996,213.25
2018-11-12,190.39283549808894,237.26340059919644,0.34999999999993747,212.8899999999999,212.53999999999996
2018-11-13,190.73968037669601,237.6126037880122,-3.049999999999841,209.84000000000006,212.8899999999999
2018-11-14,188.03756323706628,234.1703691644107,-22.409999999999997,187.43000000000006,209.84000000000006
2018-11-15,167.8669611004163,209.2728948550252,-3.080000000000126,184.34999999999994,187.43000000000006
2018-11-16,165.1345917228651,205.80135358335284,-7.459999999999866,176.89000000000007,184.34999999999994
2018-11-17,158.4647250343278,197.45764928580624,-0.6900000000000261,176.20000000000005,176.89000000000007
2018-11-18,157.87363349845384,196.65373699214996,2.7699999999998965,178.96999999999994,176.20000000000005
2018-11-19,160.38085440973137,199.7137439994614,-28.159999999999883,150.81000000000006,178.96999999999994
2018-11-20,134.95471903263297,168.52805343176217,-16.990000000000066,133.82,150.81000000000006
2018-11-21,119.68018044981226,149.6303927074175,4.40999999999994,138.22999999999993,133.82
2018-11-22,123.6386229997911,154.5433978185948,-11.599999999999895,126.63000000000004,138.22999999999993
2018-11-23,113.23647799396784,141.60769730805484,-1.6099999999999994,125.02000000000004,126.63000000000004
2018-11-24,111.81498560183522,139.78448698868746,-10.13000000000001,114.89000000000003,125.02000000000004
2018-11-25,102.73391211930719,128.48446854307355,3.7799999999999443,118.66999999999997,114.89000000000003
2018-11-26,106.12623798362607,132.69639221709485,-7.989999999999938,110.68000000000004,118.66999999999997
2018-11-27,98.97248355626246,123.77240582263725,0.7500000000000142,111.43000000000005,110.68000000000004
2018-11-28,99.6598148122472,124.59028670073477,11.469999999999985,122.90000000000003,111.43000000000005
2018-11-29,109.88201459901002,137.46025730525776,-4.9200000000000585,117.97999999999998,122.90000000000003
2018-11-30,105.49185035179997,131.94649969245225,-4.249999999999972,113.73,117.97999999999998
2018-12-01,101.70173962948391,127.18084220705123,4.369999999999962,118.09999999999997,113.73
2018-12-02,105.61952634185415,132.05522201317552,-1.5300000000000011,116.56999999999996,118.09999999999997
2018-12-03,104.26769657909348,130.32382363690394,-7.809999999999988,108.75999999999998,116.56999999999996
2018-12-04,97.2740995853007,121.60212893697616,1.180000000000021,109.94,108.75999999999998
2018-12-05,98.34519872506898,122.90181683184679,-7.229999999999976,102.71000000000002,109.94
2018-12-06,91.87117665896562,114.82757142819835,-11.71000000000005,90.99999999999997,102.71000000000002
2018-12-07,81.34985082767227,101.79490086026193,2.0500000000000114,93.04999999999998,90.99999999999997
2018-12-08,83.19410511353506,104.07350963369345,-2.669999999999959,90.38000000000002,93.04999999999998
2018-12-09,80.81673796120592,101.07490856561316,2.8799999999999812,93.26,90.38000000000002
2018-12-10,83.40152213480002,104.28379935251712,-3.350000000000037,89.90999999999997,93.26
2018-12-11,80.4133575822934,100.5281752068018,-2.1499999999999346,87.76000000000003,89.90999999999997
2018-12-12,78.50089025608035,98.1112134509004,1.649999999999963,89.41,87.76000000000003
2018-12-13,79.98835807401838,99.94139512905741,-3.0700000000000074,86.33999999999999,89.41
2018-12-14,77.2495993393967,96.50011991969274,-2.519999999999982,83.82000000000001,86.33999999999999
2018-12-15,75.00367306421357,93.672644458158,-0.060000000000002274,83.76,83.82000000000001
2018-12-16,74.96195913456837,93.59063825167189,0.9099999999999966,84.67,83.76
2018-12-17,75.78799287852662,94.59293784822252,9.349999999999994,94.02,84.67
2018-12-18,84.124829204653,105.0790888204391,6.3700000000000045,100.39,94.02
2018-12-19,89.81965792947113,112.20430284775347,-1.6500000000000057,98.74,100.39
2018-12-20,88.35617039906076,110.34416222393948,15.31000000000003,114.05000000000003,98.74
2018-12-21,101.96873004043744,127.56266058076527,-6.3600000000000705,107.68999999999996,114.05000000000003
2018-12-22,96.28230669342388,120.44929643124225,7.510000000000062,115.20000000000002,107.68999999999996
2018-12-23,102.99040054926081,128.8570578347484,13.829999999999984,129.03,115.20000000000002
2018-12-24,115.30148249944942,144.39312087838508,8.999999999999972,138.02999999999997,129.03
2018-12-25,123.33652405412342,154.47395689243956,-10.430000000000007,127.59999999999997,138.02999999999997
2018-12-26,114.00119787790419,142.82095542046702,1.7500000000000284,129.35,127.59999999999997
2018-12-27,115.58183315560329,144.75823789258595,-15.550000000000011,113.79999999999998,129.35
2018-12-28,101.62400826387648,127.43484754481379,21.500000000000057,135.30000000000004,113.79999999999998
2018-12-29,120.67336849654826,151.69950278236942,-2.410000000000082,132.88999999999996,135.30000000000004
2018-12-30,118.54087025631475,148.97606253282288,4.880000000000081,137.77000000000004,132.88999999999996
2018-12-31,122.90589064642003,154.43175913027628,-6.320000000000022,131.45000000000002,137.77000000000004
