close_time,real_price,predicted_price,lower_bound,upper_bound
2025-06-10,110274.39,109492.58764493564,104237.37513053771,115012.74599605383
2025-06-11,108645.12,109492.58764493564,102694.63328682761,116740.5380931592
2025-06-12,105671.73,109492.58764493564,101465.11389355273,118155.15982923162
2025-06-13,106066.59,109492.58764493564,100416.94508923606,119388.48307454637
2025-06-14,105414.64,109492.58764493564,99490.88538461851,120499.74932716177
2025-06-15,105594.01,109492.58764493564,98654.25713674809,121521.63623883012
2025-06-16,106794.53,109492.58764493564,97886.76923923218,122474.43492474541
2025-06-17,104551.17,109492.58764493564,97174.79835769454,123371.7687280863
2025-06-18,104886.78,109492.58764493564,96508.67399112886,124223.30815866265
2025-06-19,104658.59,109492.58764493564,95881.23829826356,125036.21106655056
2025-06-20,103297.99,109492.58764493564,95287.01755345179,125815.95118620251
2025-06-21,102120.01,109492.58764493564,94721.71488260513,126566.8254005136
2025-06-22,100963.87,109492.58764493564,94181.8839924568,127292.28001155831
2025-06-23,105333.93,109492.58764493564,93664.7107178328,127995.12919331955
2025-06-24,106083.0,109492.58764493564,93167.86179882915,128677.70621451114
2025-06-25,107340.58,109492.58764493564,92689.37720838365,129341.97111100616
2025-06-26,106947.06,109492.58764493564,92227.59161799344,129989.5892201196
2025-06-27,107047.59,109492.58764493564,91781.07590794908,130621.98967037375
2025-06-28,107296.79,109492.58764493564,91348.59280332322,131240.4097455103
2025-06-29,108356.93,109492.58764493564,90929.06267769728,131845.9290807628
2025-06-30,107146.5,109492.58764493564,90521.53681402223,132439.49640199676
2025-07-01,105681.14,109492.58764493564,90125.17622670218,133021.9507036252
2025-07-02,108849.6,109492.58764493564,89739.23469356223,133594.0382166415
2025-07-03,109584.78,109492.58764493564,89363.04501807039,134156.42614639702
2025-07-04,107984.24,109492.58764493564,88996.00780068217,134709.7139012568
2025-07-05,108198.12,109492.58764493564,88637.58218103141,135254.44235040853
2025-07-06,109203.84,109492.58764493564,88287.27814405011,135791.10151774288
2025-07-07,108262.94,109492.58764493564,87944.650078804,136320.13702301777
2025-07-08,108922.98,109492.58764493564,87609.29134946833,136841.95551088278
2025-07-09,111233.99,109492.58764493564,87280.82969062998,137356.92925557683
2025-07-10,116010.0,109492.58764493564,86958.92327894435,137865.4000892713
2025-07-11,117527.66,109492.58764493564,86643.25736357522,138367.68277163047
2025-07-12,117420.0,109492.58764493564,86333.54136126096,138864.06789474495
2025-07-13,119086.64,109492.58764493564,86029.50634004039,139354.824399406
2025-07-14,119841.18,109492.58764493564,85730.90282992816,139840.20176443018
2025-07-15,117758.09,109492.58764493564,85437.49891008368,140320.43191949016
2025-07-16,118630.43,109492.58764493564,85149.07853096632,140795.73092295986
2025-07-17,119177.56,109492.58764493564,84865.44003714055,141266.3004391093
2025-07-18,117924.84,109492.58764493564,84586.39486216896,141732.3290432111
2025-07-19,117840.0,109492.58764493564,84311.76637171191,142193.99337844152
