close_time,lower_bound,upper_bound,residual,real_price,predicted_price
2025-06-10,104237.37513053771,115012.74599605383,781.802355064443,110274.39000000009,109492.58764493564
2025-06-11,104878.55526047837,115686.44004933765,-1504.8990449483535,108645.11999999995,110150.0190449483
2025-06-12,103688.86056678624,114350.0326604234,-3217.3171642309608,105671.72999999991,108889.04716423087
2025-06-13,101101.20999017911,111512.41349991273,-112.69203640462365,106066.59000000001,106179.28203640463
2025-06-14,101026.07249458507,111396.02087461458,-669.7720523234166,105414.63999999991,106084.41205232333
2025-06-15,100504.12489891666,110788.35862046774,72.98350699494767,105594.00999999994,105521.02649300499
2025-06-16,100577.44543361249,110836.37516459744,1212.1475909223955,106794.53,105582.3824090776
2025-06-17,101558.87647862735,111892.0628902939,-2049.168620541721,104551.17000000003,106600.33862054175
2025-06-18,99924.63443755847,110079.297312048,7.642212498598383,104886.78000000003,104879.13778750143
2025-06-19,99945.1318021607,110070.1783596652,-226.95945102817495,104658.58999999998,104885.54945102816
2025-06-20,99777.97575610178,109854.78474745959,-1397.225025443302,103297.98999999996,104695.21502544326
2025-06-21,98669.51728556385,108612.8933050456,-1401.8802136030572,102120.01000000007,103521.89021360312
2025-06-22,97554.23350690327,107364.32403608723,-1377.9315149590693,100963.87000000001,102341.80151495908
2025-06-23,96454.77318652773,106134.3717420714,4155.045079893622,105333.92999999992,101178.8849201063
2025-06-24,99734.90198965311,109796.24889973,1438.2766602820047,106083.00000000004,104644.72333971804
2025-06-25,100899.64082667236,111057.2304394878,1483.9096265686676,107340.58000000005,105856.67037343138
2025-06-26,102102.81533644295,112359.32325905311,-161.31144708539068,106947.05999999991,107108.3714470853
2025-06-27,101986.84412604051,112201.2480913017,75.39174346797518,107047.58999999997,106972.19825653199
2025-06-28,102061.22807833256,112252.83627722137,260.990728311328,107296.78999999992,107035.7992716886
2025-06-29,102284.70249616352,112468.7972323319,1100.9862718765216,108356.93000000008,107255.94372812356
2025-06-30,103181.35565795511,113429.90335588476,-1037.8389794060495,107146.49999999993,108184.33897940598
2025-07-01,102357.4896696499,112499.38012959316,-1627.546225565442,105681.13999999996,107308.6862255654
2025-07-02,101053.32598735111,111048.56144995819,2916.4773205047095,108849.60000000008,105933.12267949537
2025-07-03,103381.6940592915,113616.73383751471,1206.3208044296043,109584.77999999991,108378.4591955703
2025-07-04,104361.94191485332,114670.63367564694,-1410.6868064899027,107984.24000000002,109394.92680648992
2025-07-05,103239.05384777456,113415.08883188688,-9.395742046835949,108198.11999999995,108207.51574204679
2025-07-06,103244.61591583604,113392.39688588867,1004.2352675444126,109203.83999999997,108199.60473245555
2025-07-07,104060.57922929888,114263.91363438805,-780.0287682842463,108262.93999999994,109042.96876828419
2025-07-08,103446.66432159042,113564.17542130093,535.5492999158887,108922.97999999995,108387.43070008406
2025-07-09,103887.42901870696,114022.16553409677,2397.0953893821425,111233.98999999998,108836.89461061783
2025-07-10,105809.23638429894,116126.56213834934,5162.073254424045,116010.00000000006,110847.92674557601
2025-07-11,109951.14774216853,120749.73800405685,2303.6508564530377,117527.66000000002,115224.00914354698
2025-07-12,111847.06995656267,122823.19524307999,213.2829969147715,117420.00000000006,117206.71700308529
2025-07-13,112035.96851743119,123000.19241788347,1696.4969497082639,119086.64000000006,117390.1430502918
2025-07-14,113436.02405540593,124517.30038503917,993.5991167884786,119841.18000000002,118847.58088321154
2025-07-15,114264.4910031763,125400.123513023,-1944.7975380665157,117758.09000000007,119702.88753806658
2025-07-16,112673.33868675481,123639.35701843227,601.3693905449327,118630.43,118029.06060945506
2025-07-17,113179.0855262942,124166.42497295963,632.0310606561397,119177.55999999991,118545.52893934377
2025-07-18,113709.93480123616,124720.74507419749,-1163.3113449116645,117924.84000000003,119088.15134491169
2025-07-19,112766.37192355341,123662.32007513978,-248.74281032349973,117839.99999999996,118088.74281032346
