close_time,lower_bound,upper_bound,residual,real_price,predicted_price
2021-10-20,58577.297800607426,69697.79824778851,2105.3327807577443,66001.40999999995,63896.0772192422
2021-10-21,60147.36286112359,71554.79023114016,-3410.446947758668,62193.14999999998,65603.59694775865
2021-10-22,56691.31049276595,67453.98571978818,-1150.7228145009285,60688.219999999965,61838.94281450089
2021-10-23,55339.032915890515,65829.2658275579,930.0775564322466,61286.75000000002,60356.672443567775
2021-10-24,55890.65909053321,66467.78194750975,-97.99034690662666,60852.220000000016,60950.21034690664
2021-10-25,55508.42495952609,65993.96341796826,2554.231540982182,63078.78000000004,60524.54845901786
2021-10-26,57528.224716352284,68392.17683633104,-2396.6275662773915,60328.80999999995,62725.43756627734
2021-10-27,55041.59441580385,65432.16752773278,-1598.9822707965577,58413.439999999995,60012.42227079655
2021-10-28,53316.59306975731,63370.5874534923,2449.2711077118292,60575.89000000004,58126.618892288214
2021-10-29,55274.372950725345,65694.35643102307,1994.1517695727016,62253.70999999995,60259.55823042725
2021-10-30,56799.35729798852,67497.50879980053,-58.6193850549389,61859.18999999998,61917.80938505492
2021-10-31,56452.97648750972,67066.53654918769,-231.538445624632,61299.799999999996,61531.33844562463
2021-11-01,55956.80525372909,66458.44857041714,-70.8747505785941,60911.110000000015,60981.98475057861
2021-11-02,55615.03819831152,66034.57619372982,2618.7071965510986,63219.99000000005,60601.28280344895
2021-11-03,57710.51983609414,68520.04118124551,13.03865205639886,62896.47999999995,62883.44134794355
2021-11-04,57428.00918055205,68165.50783502251,-1171.8295377828545,61395.00999999998,62566.839537782835
2021-11-05,56075.428246767326,66544.97915610061,-149.1976484763145,60937.11999999999,61086.3176484763
2021-11-06,55670.22818421855,66045.91359219581,834.0609531361843,61470.61000000001,60636.54904686382
2021-11-07,56162.98296393135,66613.8646284922,2107.967757668128,63273.58999999994,61165.62224233181
2021-11-08,57804.26060374143,68552.45027422755,4576.455891304686,67525.82999999996,62949.37410869527
2021-11-09,61657.40291234424,73151.52054136,-211.3511278394144,66947.66000000002,67159.01112783943
2021-11-10,61143.130979319525,72521.88724532635,-1707.473519290601,64882.43,66589.9035192906
2021-11-11,59272.6185409319,70291.56238344379,226.87458587199944,64774.25999999998,64547.38541412798
2021-11-12,59185.23396124265,70168.8727551729,-321.24252291398443,64122.230000000025,64443.47252291401
2021-11-13,58603.242645275415,69460.54703698705,578.6419244690987,64380.000000000044,63801.358075530945
2021-11-14,58847.762529067266,69732.22085026532,1459.8682435943774,65519.100000000006,64059.23175640563
2021-11-15,59892.20908161865,70955.33969158719,-1582.7686671606352,63606.74000000002,65189.508667160655
2021-11-16,58160.45768639633,68892.15417982485,-3240.412919322196,60058.87,63299.2829193222
2021-11-17,54936.4260184433,65082.00032708403,550.4513967460734,60344.86999999996,59794.418603253886
2021-11-18,55204.48988653204,65382.902833585234,-3186.9102602249404,56891.619999999995,60078.530260224936
2021-11-19,52070.2460206809,61681.14503552864,1379.9152123465828,58052.240000000005,56672.32478765342
2021-11-20,53127.27112491697,62922.18985784333,1889.8289642550808,59707.51000000005,57817.68103574497
2021-11-21,54632.330534617366,64696.01299083408,-829.5902892692684,58622.01999999999,59451.61028926926
2021-11-22,53655.635641580884,63524.8239179919,-2134.878942275689,56247.18000000002,58382.05894227571
2021-11-23,51505.90196495831,60976.22478042252,1499.8972854268068,57541.26999999996,56041.372714573154
2021-11-24,52683.45278924402,62359.80260509102,-179.50580978224025,57138.289999999986,57317.79580978223
2021-11-25,52326.00062269481,61921.15469321159,2038.6033595468325,58960.35999999997,56921.75664045314
2021-11-26,53981.144870981734,63873.605800852754,-4992.890707018312,53726.530000000006,58719.42070701832
2021-11-27,49216.75618139976,58285.65223000055,1161.430163203273,54721.03,53559.599836796726
2021-11-28,50122.130349722385,59346.39364696146,2735.28265862853,57274.88000000004,54539.59734137151
2021-11-29,52432.93983602216,62086.284332384515,720.4316197324224,57776.25000000003,57055.81838026761
2021-11-30,52894.37808461524,62617.9701094815,-600.6223150667283,56950.560000000005,57551.18231506673
2021-12-01,52153.487987382476,61726.31153522501,445.70161353874573,57184.07,56738.368386461254
2021-12-02,52372.39731005028,61970.27981595785,-489.2318426629572,56480.33999999998,56969.57184266294
2021-12-03,51741.62059249275,61210.096113869025,-2676.0285449442526,53601.05000000001,56277.07854494426
2021-12-04,49132.25387651716,58126.99915531274,-4288.2493025966105,49152.47000000002,53440.71930259663
2021-12-05,45089.70554411735,53381.89184584244,335.41088185716217,49396.33000000001,49060.91911814285
2021-12-06,45316.0247138099,53636.79306163906,1140.7411099294113,50441.92000000001,49301.1788900706
2021-12-07,46266.26407978222,54751.762921432935,258.4471001020065,50588.95000000004,50330.502899898034
2021-12-08,46405.2255524705,54902.77525159879,-4.3057281950095785,50471.190000000046,50475.495728195056
2021-12-09,46304.711706759466,54770.29525224518,-2814.3418084259174,47545.59000000002,50359.931808425936
2021-12-10,43652.6377098441,51643.6561328193,-339.79078210102307,47140.53999999999,47480.33078210102
2021-12-11,43291.40288205644,51204.14598040428,2308.153662944176,49389.99000000003,47081.83633705585
2021-12-12,45325.72477340515,53613.74092725223,758.0414990946956,50053.900000000045,49295.85850090535
2021-12-13,45931.513013105374,54318.60826545875,-3246.5829524898945,46702.749999999985,49949.33295248988
2021-12-14,42891.200841674756,50741.24023268638,1691.88424621983,48343.280000000006,46651.395753780176
2021-12-15,44376.899198229214,52495.37568062394,599.2365067912615,48864.98,48265.74349320874
2021-12-16,44854.40507047002,53047.82669443539,-1147.0081333119524,47632.38000000003,48779.38813331198
2021-12-17,43742.718909105155,51724.73536820522,-1435.390795002888,46131.199999999975,47566.59079500286
2021-12-18,42386.49982145982,50115.350621407495,745.2806126523428,46834.479999999974,46089.19938734763
2021-12-19,43027.78887189621,50862.920621593374,-100.37974051592755,46681.23000000001,46781.60974051594
2021-12-20,42894.297161465576,50693.19815513683,283.17131509755563,46914.159999999974,46630.98868490242
2021-12-21,43110.048732935065,50936.464027279966,2029.7322569611424,48889.880000000034,46860.14774303889
2021-12-22,44898.94455569126,53049.71973772309,-216.31136481444264,48588.15999999997,48804.47136481441
2021-12-23,44631.204568937785,52721.15417484392,2330.989835742257,50838.80999999997,48507.82016425771
2021-12-24,46667.39130229657,55129.0954664323,97.90353037777095,50819.99999999996,50722.09646962219
2021-12-25,46656.11103642374,55102.94717500253,-304.27694607069134,50399.659999999974,50703.936946070666
2021-12-26,46281.13192673149,54647.68621981505,484.7674417597955,50775.48999999997,50290.72255824017
