close_time,real_price,predicted_price,lower_bound,upper_bound
2021-10-20,66001.41,63695.29051078007,58384.74955659958,69488.8659121442
2021-10-21,62193.15,63129.33776112245,55899.48851814847,71294.27105337464
2021-10-22,60688.22,62581.97218825195,54016.70808141894,72505.40401439917
2021-10-23,61286.75,62052.47001759951,52459.613098954294,73399.49358798911
2021-10-24,60852.22,61540.14128107175,51118.16332085053,74086.9534987678
2021-10-25,63078.78,61044.32796048293,49934.496497362285,74625.96476453588
2021-10-26,60328.81,60564.402247340295,48873.39844401066,75052.01063068597
2021-10-27,58413.44,60099.76491085704,47911.3835381929,75388.80064820015
2021-10-28,60575.89,59649.84376668719,47031.76926787144,75653.2003107274
2021-10-29,62253.71,59214.09223944959,46222.14685418813,75857.76426185928
2021-10-30,61859.19,58791.98801263141,45472.95657829689,76012.16447243492
2021-10-31,61299.8,58383.03175994186,44776.62749750499,76124.05373031524
2021-11-01,60911.11,57986.745952630205,44127.02888182298,76199.61713669685
2021-11-02,63219.99,57602.67373768651,43519.10472896592,76243.94027393407
2021-11-03,62896.48,57230.37788221787,42948.62129497637,76261.26412874075
2021-11-04,61395.01,56869.43977963622,42411.987328130344,76255.16710235801
2021-11-05,60937.12,56519.4585136097,41906.12272748352,76228.69840393552
2021-11-06,61470.61,56180.04997602234,41428.36042784472,76184.47804144894
2021-11-07,63273.59,55850.84603545341,40976.37167657044,76124.77325949998
2021-11-08,67525.83,55531.493752937065,40548.10815257225,76051.55798709847
2021-11-09,66947.66,55221.65464199102,40141.75645426638,75966.5597810488
2021-11-10,64882.43,54921.00397011405,39755.70183242846,75871.29740028622
2021-11-11,64774.26,54629.23009914674,39388.49894244273,75767.11124702843
2021-11-12,64122.23,54346.03386207081,39038.84800206168,75655.18829811196
2021-11-13,64380.0,54071.127973988405,38705.575165391536,75536.58272448658
2021-11-14,65519.1,53804.23647517687,38387.61622387208,75412.23309606046
2021-11-15,63606.74,53545.09420425823,38084.00296050474,75282.97685293767
2021-11-16,60058.87,53293.446299652984,37793.85164063018,75149.56256643227
2021-11-17,60344.87,53049.04772761213,37516.35323856798,75012.6603966769
2021-11-18,56891.62,52811.66283523395,37250.76508619958,74872.87106636389
2021-11-19,58052.24,52581.06492697747,36996.40369521388,74730.73360405274
2021-11-20,59707.51,52357.03586328238,36752.6385549242,74586.7320598607
2021-11-21,58622.02,52139.365679996066,36518.88674631397,74441.30135721469
2021-11-22,56247.18,51927.85222739282,36294.60824316352,74294.83241378862
2021-11-23,57541.27,51722.30082764753,36079.301794838,74147.67664069426
2021-11-24,57138.29,51522.52394970113,35872.50130411684,74000.14990989433
2021-11-25,58960.36,51328.340900520365,35673.772628444895,73852.53606452893
2021-11-26,53726.53,51139.577531819545,35482.71074504508,73705.09003453705
2021-11-27,54721.03,50956.065961369495,35298.937230087555,73558.04060996651
2021-11-28,57274.88,50777.64430807374,35122.09801005263,73411.59291621116
2021-11-29,57776.25,50604.15644004314,34951.86134992787,73265.93062871725
2021-11-30,56950.56,50435.45173494805,34787.91604823613,73121.2179591669
2021-12-01,57184.07,50271.384851970026,34629.96981332306,72977.60144054749
2021-12-02,56480.34,50111.81551471832,34477.74779902141,72835.21153468266
2021-12-03,53601.05,49956.60830451319,34330.99128089199,72694.1640825733
2021-12-04,49152.47,49805.6324634751,34189.4564568283,72554.56161518884
2021-12-05,49396.33,49658.76170689293,34052.9133579949,72416.49454004831
2021-12-06,50441.92,49515.874044373835,33921.144857916355,72280.0422169743
2021-12-07,50588.95,49376.85160930945,33793.945769104896,72145.27393473836
2021-12-08,50471.19,49241.58049621853,33671.122017952264,72012.24979888661
2021-12-09,47545.59,49109.95060555236,33552.48988976025,71881.02153980044
2021-12-10,47140.54,48981.85549557469,33437.87533676789,71751.63324899429
2021-12-11,49389.99,48857.19224094799,33327.1133428816,71624.12205072651
2021-12-12,50053.9,48735.86129768139,33220.04733954981,71498.51871520623
2021-12-13,46702.75,48617.76637411407,33116.52866785823,71374.84821898169
2021-12-14,48343.28,48502.814307626795,33016.41608247517,71253.13025749108
2021-12-15,48864.98,48390.91494679132,32919.57529355859,71133.37971422101
2021-12-16,47632.38,48281.98103868508,32825.878543158346,71015.60709045547
2021-12-17,46131.2,48175.9281211115,32735.204213015193,70899.81889918154
2021-12-18,46834.48,48072.674419483155,32647.436460983667,70786.01802635993
2021-12-19,46681.23,47972.14074813687,32562.464883590317,70674.20406244478
2021-12-20,46914.16,47874.25041586336,32480.18420249275,70564.37360675109
2021-12-21,48889.88,47778.92913544494,32400.493972824595,70456.52054701863
2021-12-22,48588.16,47686.10493700793,32323.298311613005,70350.63631629292
2021-12-23,50838.81,47595.70808500423,32248.50564462657,70246.71012904448
2021-12-24,50820.0,47507.67099864951,32176.028470170957,70144.72919826864
2021-12-25,50399.66,47421.928175651825,32105.783138486855,70044.67893514427
2021-12-26,50775.49,47338.4161190756,32037.68964552882,69946.54313269122
2021-12-27,50701.44,47257.07326719298,31971.671440016555,69850.30413473088
2021-12-28,47543.74,47177.8399261823,31907.65524274682,69755.94299134323
2021-12-29,46464.66,47100.65820554145,31845.570877246773,69663.43960190417
2021-12-30,47120.87,47025.471956090376,31785.351110927448,69572.77284669633
2021-12-31,46216.93,46952.226710443385,31726.931505969053,69483.92070799913
