,ARIMA Static - Train,ARIMA Static - Test,ARIMA Rolling - Test
MAPE,1.851627444585526,19.5230767452722,1.687419941133561
RMSE,1130.5771414469132,8216.611514323457,914.6906097654851
R²,0.8762139927975889,-3.4737693436717834,0.9445583019945444
