close_time,real_price,predicted_price,lower_bound,upper_bound
2018-10-20,6588.4,6528.879999999995,5983.299961804399,7124.208100298053
2018-10-21,6590.11,6528.879999999995,5770.892009696754,7386.427259906365
2018-10-22,6581.2,6528.879999999995,5613.032799554422,7594.160871068439
2018-10-23,6553.51,6528.879999999995,5483.310833485379,7773.820479789438
2018-10-24,6565.5,6528.879999999995,5371.509924109865,7935.622321588413
2018-10-25,6528.09,6528.879999999995,5272.397476578526,8084.7990394802055
2018-10-26,6538.63,6528.879999999995,5182.869098209313,8224.455074338526
2018-10-27,6505.6,6528.879999999995,5100.904686352436,8356.610577031031
2018-10-28,6489.93,6528.879999999995,5025.1028509780235,8482.666985831678
2018-10-29,6344.5,6528.879999999995,4954.44453499305,8603.643406103793
2018-10-30,6330.87,6528.879999999995,4888.161398719784,8720.308225821636
2018-10-31,6371.93,6528.879999999995,4825.657265822845,8833.257669643375
2018-11-01,6410.0,6528.879999999995,4766.458620304359,8942.965301915923
2018-11-02,6433.98,6528.879999999995,4710.182015177332,9049.814618001574
2018-11-03,6387.09,6528.879999999995,4656.511827648346,9154.12128909533
2018-11-04,6485.85,6528.879999999995,4605.184610115213,9256.148811227244
2018-11-05,6468.99,6528.879999999995,4555.977794225773,9356.11980120366
2018-11-06,6519.11,6528.879999999995,4508.701354201405,9454.224333283664
2018-11-07,6578.46,6528.879999999995,4463.191534104335,9550.626211911851
2018-11-08,6479.84,6528.879999999995,4419.306047191337,9645.467772364578
2018-11-09,6419.99,6528.879999999995,4376.920346142354,9738.873610521392
2018-11-10,6433.05,6528.879999999995,4335.924686079404,9830.953519846104
2018-11-11,6449.81,6528.879999999995,4296.221783780497,9921.804832172926
2018-11-12,6453.07,6528.879999999995,4257.724931617378,10011.514303768685
2018-11-13,6457.66,6528.879999999995,4220.356462772367,10100.159650116042
2018-11-14,5922.41,6528.879999999995,4184.046490991415,10187.810806160422
2018-11-15,5753.4,6528.879999999995,4148.731867183117,10274.530969711011
2018-11-16,5655.94,6528.879999999995,4114.355308969703,10360.377471889804
2018-11-17,5628.29,6528.879999999995,4080.864669420794,10445.402508397801
2018-11-18,5662.0,6528.879999999995,4048.2123187232924,10529.653757845195
2018-11-19,4910.03,6528.879999999995,4016.354618194416,10613.174907738328
2018-11-20,4558.86,6528.879999999995,3985.2514703383717,10696.006104422991
2018-11-21,4661.07,6528.879999999995,3954.8659319401336,10778.184339990714
2018-11-22,4370.0,6528.879999999995,3925.163879738615,10859.743786605542
2018-11-23,4420.61,6528.879999999995,3896.113720210676,10940.716086720122
2018-11-24,3932.44,6528.879999999995,3867.686136562949,11021.130606083801
2018-11-25,4085.78,6528.879999999995,3839.8538672688787,11101.014655205654
2018-11-26,3862.2,6528.879999999995,3812.5915114791155,11180.393683944083
2018-11-27,3875.21,6528.879999999995,3785.8753574290185,11259.291453099331
2018-11-28,4264.85,6528.879999999995,3759.683230610603,11337.730186241535
2018-11-29,4295.84,6528.879999999995,3733.9943589995105,11415.730704483776
2018-11-30,4041.32,6528.879999999995,3708.789253055629,11493.312546481477
2018-12-01,4190.02,6528.879999999995,3684.04959856781,11570.494075587656
2018-12-02,4161.01,6528.879999999995,3659.758160703773,11647.292575803118
2018-12-03,3884.01,6528.879999999995,3635.898697867849,11723.724337918622
2018-12-04,3951.64,6528.879999999995,3612.4558841701614,11799.804737045766
2018-12-05,3769.84,6528.879999999995,3589.415239479647,11875.548302564015
2018-12-06,3508.75,6528.879999999995,3566.763066175023,11950.968781369631
2018-12-07,3403.55,6528.879999999995,3544.4863918272818,12026.079195193324
2018-12-08,3410.93,6528.879999999995,3522.572917149027,12100.891892650796
2018-12-09,3545.37,6528.879999999995,3501.0109686318274,12175.418596605541
2018-12-10,3432.88,6528.879999999995,3479.789455366759,12249.670447348159
2018-12-11,3380.39,6528.879999999995,3458.8978296058635,12323.658042035064
2018-12-12,3445.0,6528.879999999995,3438.326050676841,12397.391470773651
2018-12-13,3302.06,6528.879999999995,3418.064551909433,12470.880349696035
2018-12-14,3224.17,6528.879999999995,3398.104210272599,12544.133851321883
2018-12-15,3211.72,6528.879999999995,3378.4363184563485,12617.160732476505
2018-12-16,3228.67,6528.879999999995,3359.0525591622477,12689.969360000423
2018-12-17,3509.08,6528.879999999995,3339.9449813932783,12762.56773445954
2018-12-18,3652.98,6528.879999999995,3321.1059785566254,12834.963512042332
2018-12-19,3662.22,6528.879999999995,3302.5282682131387,12907.164024810374
2018-12-20,4049.62,6528.879999999995,3284.204873324942,12979.176299450806
2018-12-21,3838.66,6528.879999999995,3266.1291048682565,13051.007074663483
2018-12-22,3948.91,6528.879999999995,3248.294545692151,13122.662817302198
2018-12-23,3929.71,6528.879999999995,3230.6950355160284,13194.149737377293
2018-12-24,4008.01,6528.879999999995,3213.3246569694825,13265.473802015753
2018-12-25,3745.79,6528.879999999995,3196.177722587509,13336.64074846603
2018-12-26,3777.74,6528.879999999995,3179.248762682576,13407.656096225975
2018-12-27,3567.91,6528.879999999995,3162.532514022552,13478.52515836489
2018-12-28,3839.26,6528.879999999995,3146.023909250111,13549.253052104223
2018-12-29,3695.32,6528.879999999995,3129.718066985371,13619.844708714836
2018-12-30,3801.91,6528.879999999995,3113.610282558627,13690.304882784349
2018-12-31,3702.9,6528.879999999995,3097.69601932506,13760.638160902416
