close_time,real_price,predicted_price,lower_bound,upper_bound
2017-12-04,466.67,460.3000000000001,412.1657388432529,514.0555607427061
2017-12-05,452.26,460.3000000000001,393.7335680276202,538.1204631887955
2017-12-06,411.01,460.3000000000001,380.15095017437665,557.3472587739469
2017-12-07,406.33,460.3000000000001,369.0649501381359,574.088896603966
2017-12-08,442.56,460.3000000000001,359.56618096965946,589.2547776006733
2017-12-09,460.0,460.3000000000001,351.18923123716706,603.3103271806042
2017-12-10,427.35,460.3000000000001,343.6581930969398,616.5314671844117
2017-12-11,508.7,460.3000000000001,336.7936623235301,629.0976158466667
2017-12-12,620.0,460.3000000000001,330.47127535201025,641.133150753616
2017-12-13,683.99,460.3000000000001,324.60066515984266,652.7284529613219
2017-12-14,679.76,460.3000000000001,319.11374790530465,663.9516203572441
2017-12-15,674.95,460.3000000000001,313.9577341999972,674.8554563877408
2017-12-16,682.81,460.3000000000001,309.0907264330514,685.4818727338693
2017-12-17,707.64,460.3000000000001,304.478821137198,695.8647869453255
2017-12-18,784.0,460.3000000000001,300.09413189567647,706.032099533542
2017-12-19,798.0,460.3000000000001,295.9133989347398,716.0070843791933
2017-12-20,790.21,460.3000000000001,291.9169858131915,725.8093920426661
2017-12-21,782.41,460.3000000000001,288.08813919762366,735.4557899888292
2017-12-22,635.97,460.3000000000001,284.41243208014276,744.960719369317
2017-12-23,640.34,460.3000000000001,280.87733780102315,754.3367209998825
2017-12-24,658.0,460.3000000000001,277.471899201598,763.5947662075178
2017-12-25,714.95,460.3000000000001,274.1864681859898,772.7445172687281
2017-12-26,750.0,460.3000000000001,271.0124982182787,781.7945349123752
2017-12-27,739.89,460.3000000000001,267.94237718375615,790.7524454584296
2017-12-28,707.89,460.3000000000001,264.9692914239478,799.6250767829575
2017-12-29,733.99,460.3000000000001,262.08711412876073,808.4185699259809
2017-12-30,681.06,460.3000000000001,259.29031296253504,817.1384714654348
