close_time,real_price,predicted_price,lower_bound,upper_bound
2020-10-19,11751.47,11493.52646119611,10569.920258740047,12497.837947735083
2020-10-20,11909.99,11500.694579246727,10316.357552726218,12820.995698250319
2020-10-21,12780.96,11495.348841956,10043.762900033607,13156.726847645616
2020-10-22,12968.52,11499.334958353074,9868.056764292738,13400.278053009213
2020-10-23,12923.07,11496.362353665347,9682.300360093755,13650.304416449033
2020-10-24,13111.73,11498.578971995916,9539.261206144007,13860.331058978518
2020-10-25,13028.83,11496.9259843623,9394.017002934384,14070.584186574983
2020-10-26,13052.19,11498.1586057651,9271.301230843652,14259.880898217742
2020-10-27,13636.17,11497.239419210953,9149.890956914529,14446.785746967344
2020-10-28,13266.4,11497.924855805304,9041.710361864089,14621.379219062916
2020-10-29,13455.7,11497.413717277743,8936.173085025166,14792.744156641873
2020-10-30,13560.1,11497.794874542235,8839.101940890647,14956.189877784007
2020-10-31,13791.0,11497.510641822537,8745.02393740612,15116.339521196605
2020-11-01,13761.5,11497.722595396603,8656.781589158874,15270.989976950363
2020-11-02,13549.37,11497.564539828229,8571.459606075974,15422.576366551193
2020-11-03,14023.53,11497.682402716775,8490.424381622634,15570.0934007351
2020-11-04,14144.01,11497.594511457855,8412.076072268204,15714.869719938382
2020-11-05,15590.02,11497.660052493822,8337.046118810811,15856.477797866446
2020-11-06,15579.92,11497.611178069485,8264.426875101832,15995.672150035149
2020-11-07,14818.3,11497.647624034937,8194.485028706275,16132.301227395983
2020-11-08,15475.1,11497.620446023759,8126.685144909626,16266.814028549852
2020-11-09,15328.41,11497.640712842385,8061.115398435569,16399.18738630961
2020-11-10,15297.21,11497.625599736784,7997.4451506422,16529.703166655323
2020-11-11,15684.24,11497.636869678845,7935.677889687925,16658.39458514073
2020-11-12,16291.86,11497.628465606615,7875.598657807384,16785.44909117189
2020-11-13,16320.7,11497.634732578901,7817.173288951014,16910.92157706843
2020-11-14,16070.45,11497.630059255425,7760.254234569311,17034.944086059404
2020-11-15,15957.0,11497.63354418383,7704.792928616583,17157.576892864956
2020-11-16,16713.57,11497.630945449315,7650.682577483977,17278.918059782824
2020-11-17,17659.38,11497.632883342972,7597.8713976883855,17399.025990404294
2020-11-18,17776.12,11497.63143824269,7546.278301422897,17517.97686347459
2020-11-19,17802.82,11497.63251586363,7495.853380520246,17635.8243363439
2020-11-20,18655.67,11497.631712274479,7446.532528142209,17752.629763114783
2020-11-21,18703.8,11497.632311516281,7398.269774797258,17868.4412429994
2020-11-22,18414.43,11497.631864657664,7351.012774890629,17983.30958514191
2020-11-23,18368.0,11497.632197883127,7304.720093330519,18097.277440993013
2020-11-24,19160.01,11497.631949394676,7259.347907402946,18210.38778275535
2020-11-25,18719.11,11497.632134694182,7214.859235572861,18322.678293287026
2020-11-26,17149.47,11497.6319965151,7171.21668629706,18434.185900405202
2020-11-27,17139.52,11497.632099556153,7128.3873690860555,18544.94390555168
2020-11-28,17719.85,11497.632022717735,7086.338914183403,18654.98443282654
2020-11-29,18184.99,11497.63208001665,7045.042069996115,18764.336981099237
2020-11-30,19695.87,11497.63203728847,7004.4684984986425,18873.029765672778
2020-12-01,18764.96,11497.632069151157,6964.592134229581,18981.089007044422
2020-12-02,19204.09,11497.632045390936,6925.387947970186,19088.53968100758
2020-12-03,19421.9,11497.632063109095,6886.832644526297,19195.40518582287
2020-12-04,18650.52,11497.632049896549,6848.903957355764,19301.70777366932
2020-12-05,19147.66,11497.632059749241,6811.580995008381,19407.468409793302
2020-12-06,19359.4,11497.63205240203,6774.84382906732,19512.7070302699
2020-12-07,19166.9,11497.632057880905,6738.673655445305,19617.442496504893
2020-12-08,18324.11,11497.632053795267,6703.052546009008,19721.69275670821
2020-12-09,18541.28,11497.632056841941,6667.9635136769575,19825.474846010668
2020-12-10,18254.63,11497.632054570007,6633.390356664308,19928.804993281305
2020-12-11,18036.53,11497.63205626421,6599.3176747926145,20031.698641540035
2020-12-12,18808.69,11497.63205500085,6565.730767147765,20134.170522744484
2020-12-13,19174.99,11497.632055942962,6532.615624699622,20236.234685846182
2020-12-14,19273.14,11497.632055240421,6499.958859553449,20337.90455202573
2020-12-15,19426.43,11497.632055764314,6467.747687015034,20439.192944267346
2020-12-16,21335.52,11497.632055373646,6435.969874148864,20540.11213006774
2020-12-17,22797.16,11497.632055664973,6404.613718033623,20640.673849732517
2020-12-18,23107.39,11497.632055447724,6373.668006597449,20740.88935062543
2020-12-19,23821.61,11497.632055609725,6343.121996414725,20840.76941305941
2020-12-20,23455.52,11497.632055488919,6312.96538170959,20940.32437852637
2020-12-21,22719.71,11497.632055579008,6283.188273260569,21039.56417286809
2020-12-22,23810.79,11497.632055511835,6253.7811731033025,21138.49833001658
2020-12-23,23232.76,11497.632055561935,6224.734955185782,21237.136012506715
2020-12-24,23729.2,11497.632055524578,6196.040844235006,21335.486031733522
2020-12-25,24712.47,11497.632055552436,6167.690398340128,21433.556866026207
2020-12-26,26493.39,11497.632055531665,6139.675490989101,21531.35667811861
2020-12-27,26281.66,11497.632055547147,6111.9882955335415,21628.893331053965
2020-12-28,27079.41,11497.632055535587,6084.6212697231,21726.174403373418
2020-12-29,27385.0,11497.632055544207,6057.567141908015,21823.207203121267
2020-12-30,28875.54,11497.632055537793,6030.8188975957855,21919.99878113246
