,ARIMA Static - Train,ARIMA Static - Test,ARIMA Rolling - Test
MAPE,2.70123609433892,33.39591518160668,2.7869808437870844
RMSE,534.5721831571883,7745.004484599627,703.786533359921
R²,0.8877051549073613,-2.6623548690909007,0.9697588027047163
