close_time,lower_bound,upper_bound,residual,real_price,predicted_price
2020-10-19,10569.920258740047,12497.837947735083,257.94353880388917,11751.47,11493.52646119611
2020-10-20,10773.494450232409,12735.837899784488,196.34501082657152,11909.99,11713.644989173428
2020-10-21,10950.234532894994,12941.7170964466,876.5558794878398,12780.960000000008,11904.404120512168
2020-10-22,11614.907020446399,13734.105329751708,338.383167246242,12968.520000000011,12630.13683275377
2020-10-23,11979.03554765972,14162.17242526462,-101.87402730127542,12923.07,13024.944027301275
2020-10-24,11864.143426164646,14022.502522184494,213.475035976684,13111.730000000009,12898.254964023325
2020-10-25,12045.616292687762,14233.585724814782,-65.14999502812316,13028.830000000007,13093.97999502813
2020-10-26,12009.740694984432,14187.26250406239,-0.9837077794454672,13052.190000000008,13053.173707779453
2020-10-27,11993.826835743144,14164.688397207483,602.0294522551503,13636.17000000001,13034.140547744859
2020-10-28,12464.99341552047,14721.496207886194,-279.9409560630502,13266.399999999992,13546.340956063043
2020-10-29,12313.309033936883,14539.282020648134,75.61507307210923,13455.699999999993,13380.084926927884
2020-10-30,12293.83240594682,14512.384024040348,202.97392429449974,13560.100000000011,13357.126075705512
2020-10-31,12518.506537138723,14774.098759820214,191.38044998527585,13790.99999999999,13599.619550014715
2020-11-01,12638.373397284207,14911.867253416334,33.36296690585914,13761.49999999999,13728.137033094132
2020-11-02,12708.884937688352,14991.088095281848,-253.52874242676262,13549.370000000012,13802.898742426774
2020-11-03,12488.291682200213,14727.681779093347,461.68698881811906,14023.53000000001,13561.84301118189
2020-11-04,12831.11122338727,15130.42282985613,210.5919632524583,14144.01000000001,13933.418036747551
2020-11-05,13055.54169036753,15391.467166806202,1414.5502980055862,15590.019999999993,14175.469701994407
2020-11-06,14095.241195020062,16635.448148741125,267.1588497777393,15579.919999999998,15312.761150222259
2020-11-07,14490.057390034466,17097.741702015544,-921.6891519083038,14818.29999999999,15739.989151908294
2020-11-08,13678.000195868015,16151.812925678922,611.570797248045,15475.099999999988,14863.529202751943
2020-11-09,14101.642174170662,16644.264350118923,8.114307106803608,15328.410000000013,15320.295692893209
2020-11-10,14206.55561764509,16763.655833784604,-135.022792364216,15297.210000000003,15432.232792364219
2020-11-11,14042.256285564568,16565.686538726095,432.36746174689506,15684.239999999989,15251.872538253094
2020-11-12,14396.54480206727,16981.164307723622,656.3205866184107,16291.85999999999,15635.539413381579
2020-11-13,14921.234439831998,17599.793158024782,115.43419522411023,16320.700000000006,16205.265804775896
2020-11-14,15064.675031358143,17764.339099856632,-288.4618124094559,16070.449999999993,16358.91181240945
2020-11-15,14824.516076976704,17477.573391125497,-139.4768730079577,15957.000000000005,16096.476873007963
2020-11-16,14704.786348629244,17332.093094777043,749.0867345369807,16713.569999999996,15964.483265463015
2020-11-17,15262.911933170426,17990.995499549004,1088.4723634315633,17659.379999999994,16570.90763656843
2020-11-18,16175.69253382429,19072.834683113448,211.48765023238957,17776.12000000001,17564.63234976762
2020-11-19,16398.441473335417,19330.529220667293,-1.4084885841912183,17802.819999999996,17804.228488584187
2020-11-20,16381.533652333519,19305.81782199774,872.0004029546326,18655.670000000013,17783.66959704538
2020-11-21,17054.245190796217,20100.220918054005,189.10054454937563,18703.80000000001,18514.699455450635
2020-11-22,17289.263227489588,20372.802764299733,-353.38153128157865,18414.429999999997,18767.811531281575
2020-11-23,16982.255701228503,20006.690175545104,-64.54535587429928,18368.0,18432.5453558743
2020-11-24,16923.91293349557,19932.96550365673,793.0893901030722,19160.010000000017,18366.920609896944
2020-11-25,17526.294666265396,20642.85357431802,-301.73999404777715,18719.110000000004,19020.84999404778
2020-11-26,17383.779383529225,20470.856477234465,-1714.8045100927193,17149.47000000001,18864.274510092728
2020-11-27,15977.084968904168,18834.39236516784,-207.48801740653653,17139.519999999997,17347.008017406533
2020-11-28,15702.205302915989,18505.84596127611,673.3667090658746,17719.849999999995,17046.48329093412
2020-11-29,16289.742272956804,19196.10761696976,501.6745381195469,18184.99,17683.315461880455
2020-11-30,16706.086616236717,19684.041314763108,1561.8329656820679,19695.870000000006,18134.03703431794
2020-12-01,17927.703793421766,21139.415931117794,-702.4791530838156,18764.960000000006,19467.439153083822
2020-12-02,17529.41884114213,20669.166334347956,169.4249445802052,19204.090000000007,19034.665055419802
2020-12-03,17491.86332991329,20619.98658497722,430.27060152376,19421.9,18991.62939847624
2020-12-04,17951.021255700965,21157.882441947117,-838.0817312945001,18650.52,19488.6017312945
2020-12-05,17272.82774623597,20359.44118169191,394.9236519097103,19147.660000000014,18752.736348090304
2020-12-06,17512.24711635085,20637.840321258445,348.4831453696679,19359.399999999998,19010.91685463033
2020-12-07,17860.682997585267,21044.56834693777,-220.47641006828053,19166.900000000012,19387.376410068293
2020-12-08,17678.391243989867,20825.26236854647,-863.3112939077218,18324.110000000004,19187.421293907726
2020-12-09,17005.332422855245,20033.3464672024,83.93143047329067,18541.279999999995,18457.348569526705
2020-12-10,16992.597685988752,20013.66084287762,-186.73890056825257,18254.63,18441.368900568254
2020-12-11,16910.44490620549,19912.37410264835,-313.59548225728577,18036.52999999999,18350.125482257277
2020-12-12,16617.432986717362,19563.57547843667,778.2600413576401,18808.690000000013,18030.429958642373
2020-12-13,17211.068117117677,20262.833655669456,500.27419778359763,19174.990000000016,18674.71580221642
2020-12-14,17672.377888737465,20802.878127530006,99.29522533203271,19273.139999999985,19173.844774667952
2020-12-15,17750.852372576297,20890.369371206165,169.69448442336216,19426.429999999986,19256.735515576624
2020-12-16,17892.064889515605,21051.851900217855,1927.761235960039,21335.520000000008,19407.75876403997
2020-12-17,19357.574395380136,22798.214402934653,1789.5868087283743,22797.160000000003,21007.57319127163
2020-12-18,20935.221242166062,24671.49064977642,380.68511066111387,23107.390000000014,22726.7048893389
2020-12-19,21275.36593907177,25066.95211038842,728.1351829504492,23821.609999999982,23093.474817049533
2020-12-20,21851.843699996214,25743.39031001084,-262.41712282656954,23455.519999999986,23717.937122826555
2020-12-21,21714.37817971398,25575.934154800972,-846.484146208928,22719.709999999995,23566.194146208923
2020-12-22,20985.792449634333,24716.502182319033,1035.905041364491,23810.789999999983,22774.88495863549
2020-12-23,21750.760907840846,25618.714529914818,-372.8862420838268,23232.759999999984,23605.64624208381
2020-12-24,21587.979722149474,25422.035888843897,302.49738814876036,23729.20000000001,23426.70261185125
2020-12-25,21703.07245386867,25552.18721896288,1163.3517454247485,24712.46999999998,23549.11825457523
2020-12-26,22714.828337648516,26745.633812916596,1845.41886966132,26493.389999999985,24647.971130338665
2020-12-27,24181.81995054229,28484.884339929755,36.3490965223682,26281.66000000002,26245.310903477653
2020-12-28,24369.70884733648,28699.702803130578,633.1739480137439,27079.41000000002,26446.236051986278
2020-12-29,24758.314613844515,29152.72554948399,519.1787580355631,27385.000000000004,26865.82124196444
2020-12-30,25302.386481718426,29788.20528837293,1421.7118005816155,28875.540000000008,27453.828199418393
