,ARIMA Static - Train,ARIMA Static - Test,ARIMA Rolling - Test
MAPE,3.731565473422971,7.564220597859425,2.8139616332317097
RMSE,240.3675825097541,141.44793684729433,59.45576940103027
R²,0.9028369875025425,-0.008416976382358055,0.8218298601284934
