close_time,real_price,predicted_price,lower_bound,upper_bound
2022-10-20,1282.57,1285.09,1174.4054010158648,1406.206329323319
2022-10-21,1299.75,1285.09,1131.3992034949051,1459.658361963339
2022-10-22,1313.61,1285.09,1099.4703076453643,1502.0472100213183
2022-10-23,1364.2,1285.09,1073.2540551070629,1538.737543307263
2022-10-24,1343.61,1285.09,1050.6755367795674,1571.8042823780684
2022-10-25,1459.74,1285.09,1030.672102426528,1602.310088933182
2022-10-26,1566.1,1285.09,1012.6133557355989,1630.8853707546868
2022-10-27,1514.05,1285.09,996.0891165209628,1657.9403195047807
2022-10-28,1554.41,1285.09,980.814856922898,1683.7594745262113
2022-10-29,1619.55,1285.09,966.5836919139143,1708.5497323361437
2022-10-30,1590.44,1285.09,953.2396487279841,1732.4670771969309
2022-10-31,1572.69,1285.09,940.661713429857,1755.6325345468047
2022-11-01,1578.48,1285.09,928.7537777853512,1778.1422241295863
2022-11-02,1518.34,1285.09,917.4380208132645,1800.0739784427763
2022-11-03,1531.01,1285.09,906.6503916050923,1821.4918599178425
2022-11-04,1644.78,1285.09,896.3374316481944,1842.449338597056
2022-11-05,1626.98,1285.09,886.4539811606568,1862.9915857986289
2022-11-06,1568.29,1285.09,876.9614863714094,1883.1571668366034
2022-11-07,1568.1,1285.09,867.8267259189391,1902.9793146221416
2022-11-08,1334.77,1285.09,859.0208361736134,1922.486904341201
2022-11-09,1102.73,1285.09,850.5185540071349,1941.7052106850876
2022-11-10,1299.28,1285.09,842.297620538005,1960.6565041049942
2022-11-11,1289.28,1285.09,834.3383059310156,1979.3605260125078
2022-11-12,1257.25,1285.09,826.6230265232483,1997.834871653619
2022-11-13,1221.49,1285.09,819.1360332713812,2016.0953016614146
2022-11-14,1243.28,1285.09,811.863155937375,2034.1559978703956
2022-11-15,1253.23,1285.09,804.7915912986398,2052.029775106313
2022-11-16,1216.17,1285.09,797.9097264702677,2069.7282578639397
2022-11-17,1200.43,1285.09,791.2069904828481,2087.262028729257
2022-11-18,1212.58,1285.09,784.6737287869098,2104.6407538750136
2022-11-19,1217.67,1285.09,778.3010965029551,2121.873289810699
2022-11-20,1142.21,1285.09,772.0809671078998,2138.9677746961033
2022-11-21,1107.34,1285.09,766.0058539173137,2155.931706859078
2022-11-22,1139.6,1285.09,760.0688422403575,2172.77201264061
2022-11-23,1184.52,1285.09,754.2635304882352,2189.4951052863594
2022-11-24,1203.73,1285.09,748.5839788347458,2206.1069362861267
2022-11-25,1199.3,1285.09,743.0246642794727,2222.6130403106513
2022-11-26,1205.6,1285.09,737.5804411651795,2239.0185746942275
2022-11-27,1193.88,1285.09,732.2465063625914,2255.328354249924
2022-11-28,1167.77,1285.09,727.0183684663515,2271.5468820736323
2022-11-29,1216.49,1285.09,721.8918204521947,2287.6783768868913
2022-11-30,1294.46,1285.09,716.8629153322524,2303.72679738159
2022-12-01,1276.41,1285.09,711.927944416843,2319.69586395818
2022-12-02,1295.59,1285.09,707.0834178501112,2335.589078190034
2022-12-03,1240.51,1285.09,702.326047135867,2351.4097402976154
2022-12-04,1279.41,1285.09,697.6527294108399,2367.1609648752274
2022-12-05,1259.41,1285.09,693.060533256773,2382.8456950789164
2022-12-06,1271.32,1285.09,688.5466858715463,2398.466715455358
2022-12-07,1231.18,1285.09,684.1085614438258,2414.026663567206
2022-12-08,1280.18,1285.09,679.7436705963001,2429.528040549862
2022-12-09,1263.1,1285.09,675.4496507800807,2444.973220717078
2022-12-10,1266.35,1285.09,671.2242575177792,2460.364460317879
2022-12-11,1263.01,1285.09,667.0653564055489,2475.703905534529
2022-12-12,1275.4,1285.09,662.9709157953845,2490.9935998002297
2022-12-13,1320.69,1285.09,658.939000088407,2506.235490505845
2022-12-14,1307.44,1285.09,654.9677635780589,2521.4314351567004
2022-12-15,1266.54,1285.09,651.0554447891951,2536.5832070335023
2022-12-16,1166.83,1285.09,647.2003612652206,2551.6925004052
2022-12-17,1187.16,1285.09,643.4009047607789,2566.7609353363023
2022-12-18,1183.06,1285.09,639.6555368021654,2581.790062126465
2022-12-19,1167.82,1285.09,635.962784581749,2596.781365416069
2022-12-20,1216.94,1285.09,632.3212371562535,2611.7362679879543
2022-12-21,1213.78,1285.09,628.729541921937,2626.6561342922305
2022-12-22,1217.71,1285.09,625.186401342461,2641.542273718418
2022-12-23,1219.99,1285.09,621.6905699077182,2656.3959436366176
2022-12-24,1220.41,1285.09,618.2408513040457,2671.2183522273062
2022-12-25,1218.51,1285.09,614.8360957781892,2686.010661117375
2022-12-26,1228.11,1285.09,611.475197679093,2700.7739878383377
2022-12-27,1211.55,1285.09,608.1570931630993,2715.5094081211387
2022-12-28,1190.15,1285.09,604.8807580495198,2730.2179580405823
2022-12-29,1200.49,1285.09,601.6452058147361,2744.9006360212416
2022-12-30,1199.99,1285.09,598.449485714081,2759.5584047155653
2022-12-31,1196.13,1285.09,595.2926810217124,2774.1921927640255
