close_time,real_price,predicted_price,lower_bound,upper_bound
2019-10-20,8223.35,7948.010000000006,7402.104973270282,8534.175506591191
2019-10-21,8197.27,7948.010000000006,7187.117268577612,8789.457664241243
2019-10-22,8020.0,7948.010000000006,7026.394909612899,8990.508471659517
2019-10-23,7466.62,7948.010000000006,6893.695203302488,9163.570639130883
2019-10-24,7412.41,7948.010000000006,6778.862588053675,9318.799745465485
2019-10-25,8655.02,7948.010000000006,6676.69323922194,9461.399632531511
2019-10-26,9230.0,7948.010000000006,6584.098506200082,9594.458968166053
2019-10-27,9529.93,7948.010000000006,6499.067676554332,9719.988482039002
2019-10-28,9205.14,7948.010000000006,6420.20528685927,9839.383654818135
2019-10-29,9407.62,7948.010000000006,6346.496164860128,9953.659676006802
2019-10-30,9154.72,7948.010000000006,6277.1745810898,10063.582292326939
2019-10-31,9140.85,7948.010000000006,6211.646138116822,10169.74591847106
2019-11-01,9231.61,7948.010000000006,6149.4385377935,10272.622869854169
2019-11-02,9289.52,7948.010000000006,6090.169161875398,10372.595781994229
2019-11-03,9194.71,7948.010000000006,6033.522940493341,10469.979742040197
2019-11-04,9393.35,7948.010000000006,5979.236779991769,10565.037860933657
2019-11-05,9308.66,7948.010000000006,5927.088320394915,10657.99251594265
2019-11-06,9339.05,7948.010000000006,5876.887636629054,10749.033649439398
2019-11-07,9216.2,7948.010000000006,5828.470993165689,10838.325014257181
2019-11-08,8773.73,7948.010000000006,5781.6960634548595,10926.008954256973
2019-11-09,8809.41,7948.010000000006,5736.438215077673,11012.210119174924
2019-11-10,9039.47,7948.010000000006,5692.587583984438,11097.038390384258
2019-11-11,8733.27,7948.010000000006,5650.046742226502,11180.591213163394
2019-11-12,8821.94,7948.010000000006,5608.728818415569,11262.955476236675
2019-11-13,8777.12,7948.010000000006,5568.555967969999,11344.209041528022
2019-11-14,8646.68,7948.010000000006,5529.458116769577,11424.422000506227
2019-11-15,8471.73,7948.010000000006,5491.371920796454,11503.657714543937
2019-11-16,8491.02,7948.010000000006,5454.239898066436,11581.973682986438
2019-11-17,8502.4,7948.010000000006,5418.009699230423,11659.422272550177
2019-11-18,8187.17,7948.010000000006,5382.6334907119335,11736.051334185266
2019-11-19,8133.64,7948.010000000006,5348.06742987364,11811.904727908906
2019-11-20,8098.01,7948.010000000006,5314.271215979553,11887.022771843254
2019-11-21,7627.74,7948.010000000006,5281.207703997755,11961.442628412658
2019-11-22,7268.23,7948.010000000006,5248.842570825828,12035.198638118247
2019-11-23,7311.57,7948.010000000006,5217.14402550201,12108.322609326775
2019-11-24,6903.28,7948.010000000006,5186.082556523743,12180.844070952051
2019-11-25,7109.57,7948.010000000006,5155.630710630851,12252.7904936718
2019-11-26,7156.14,7948.010000000006,5125.7628983971235,12324.187484336086
2019-11-27,7508.52,7948.010000000006,5096.455222766768,12395.058957430774
2019-11-28,7419.49,7948.010000000006,5067.685327312999,12465.427286819067
2019-11-29,7739.68,7948.010000000006,5039.432261517775,12535.313440461703
2019-11-30,7541.89,7948.010000000006,5011.676360797782,12604.737100390947
2019-12-01,7390.89,7948.010000000006,4984.399139352442,12673.716769862665
2019-12-02,7294.28,7948.010000000006,4957.583194199673,12742.269869320482
2019-12-03,7292.71,7948.010000000006,4931.212119005254,12810.41282256647
2019-12-04,7194.32,7948.010000000006,4905.270426512646,12878.161134331343
2019-12-05,7389.0,7948.010000000006,4879.743478547951,12945.529460269421
2019-12-06,7527.47,7948.010000000006,4854.617422715918,13012.531670262722
2019-12-07,7488.21,7948.010000000006,4829.8791350225065,13079.180905798323
2019-12-08,7510.11,7948.010000000006,4805.51616776028,13145.489632083021
2019-12-09,7338.64,7948.010000000006,4781.5167020792305,13211.469685472477
2019-12-10,7224.13,7948.010000000006,4757.8695047387655,13277.132316719253
2019-12-11,7210.0,7948.010000000006,4734.563888599595,13342.488230480922
2019-12-12,7198.08,7948.010000000006,4711.589676468193,13407.547621475594
2019-12-13,7258.48,7948.010000000006,4688.937167952959,13472.320207625746
2019-12-14,7064.05,7948.010000000006,4666.597109031408,13536.815260491116
2019-12-15,7118.59,7948.010000000006,4644.5606640627,13601.041633256034
2019-12-16,6891.72,7948.010000000006,4622.819390009667,13665.007786507529
2019-12-17,6623.82,7948.010000000006,4601.365212661313,13728.721812012756
2019-12-18,7277.83,7948.010000000006,4580.190404669424,13792.191454682426
2019-12-19,7150.3,7948.010000000006,4559.287565233234,13855.424132886106
2019-12-20,7187.83,7948.010000000006,4538.64960128364,13918.426957268046
2019-12-21,7132.75,7948.010000000006,4518.269710034172,13981.206748196162
2019-12-22,7501.44,7948.010000000006,4498.141362779369,14043.7700519637
2019-12-23,7317.09,7948.010000000006,4478.258289833515,14106.123155850519
2019-12-24,7255.77,7948.010000000006,4458.614466513325,14168.272102140341
2019-12-25,7204.63,7948.010000000006,4439.204100077539,14230.222701181207
2019-12-26,7202.0,7948.010000000006,4420.021617544958,14291.980543567453
2019-12-27,7254.74,7948.010000000006,4401.061654319929,14353.551011514179
2019-12-28,7316.14,7948.010000000006,4382.3190435608485,14414.93928948876
2019-12-29,7388.24,7948.010000000006,4363.788806233326,14476.150374157776
2019-12-30,7246.0,7948.010000000006,4345.466141795104,14537.189083701922
2019-12-31,7195.23,7948.010000000006,4327.346419464219,14598.060066547998
